
Call:  glmnet(x = x, y = y, alpha = 0.25, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 2.77000
2   3 0.009398 2.52400
3   4 0.020900 2.30000
4   4 0.031710 2.09500
5   5 0.041490 1.90900
6   7 0.050520 1.74000
7   7 0.058280 1.58500
8   7 0.064890 1.44400
9   8 0.070720 1.31600
10  9 0.075630 1.19900
11  9 0.079830 1.09300
12  9 0.083390 0.99550
13  9 0.086400 0.90700
14  9 0.088970 0.82650
15  9 0.091130 0.75300
16  9 0.092970 0.68610
17  9 0.094520 0.62520
18  9 0.095830 0.56960
19  9 0.096940 0.51900
20 10 0.097890 0.47290
21 10 0.098700 0.43090
22 10 0.099420 0.39260
23 11 0.100100 0.35780
24 11 0.100600 0.32600
25 10 0.101100 0.29700
26 10 0.101400 0.27060
27 10 0.101700 0.24660
28  9 0.102000 0.22470
29  9 0.102200 0.20470
30  9 0.102400 0.18650
31  9 0.102500 0.17000
32  9 0.102700 0.15490
33  9 0.102800 0.14110
34  9 0.103000 0.12860
35  9 0.103100 0.11710
36  9 0.103200 0.10670
37 10 0.103300 0.09726
38 10 0.103400 0.08862
39 11 0.103500 0.08075
40 11 0.103600 0.07357
41 11 0.103700 0.06704
42 11 0.103800 0.06108
43 11 0.103800 0.05565
44 11 0.103900 0.05071
45 11 0.103900 0.04621
46 11 0.104000 0.04210
47 11 0.104000 0.03836
48 12 0.104100 0.03495
49 13 0.104100 0.03185
50 14 0.104100 0.02902
51 13 0.104200 0.02644
52 13 0.104200 0.02409
53 13 0.104200 0.02195
54 13 0.104200 0.02000
55 13 0.104300 0.01822
56 13 0.104300 0.01661
57 14 0.104300 0.01513
58 14 0.104300 0.01379
59 15 0.104300 0.01256
60 16 0.104300 0.01145
61 16 0.104300 0.01043
62 16 0.104300 0.00950
63 16 0.104300 0.00866
64 16 0.104300 0.00789
65 16 0.104300 0.00719
66 16 0.104300 0.00655
67 17 0.104300 0.00597
68 17 0.104400 0.00544
69 18 0.104400 0.00495
70 18 0.104400 0.00451
71 18 0.104400 0.00411
72 18 0.104400 0.00375
73 18 0.104400 0.00342
74 18 0.104400 0.00311
75 18 0.104400 0.00284
76 18 0.104400 0.00258
