
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 4.6710
2   1 0.002714 4.2560
3   1 0.005397 3.8780
4   2 0.008910 3.5340
5   2 0.013550 3.2200
6   2 0.018070 2.9340
7   2 0.022450 2.6730
8   2 0.026670 2.4360
9   2 0.030700 2.2190
10  3 0.035260 2.0220
11  4 0.039890 1.8420
12  5 0.044790 1.6790
13 11 0.050160 1.5300
14 16 0.055960 1.3940
15 17 0.061460 1.2700
16 19 0.066460 1.1570
17 21 0.070990 1.0540
18 22 0.075110 0.9606
19 24 0.078820 0.8753
20 28 0.082220 0.7975
21 30 0.085410 0.7267
22 32 0.088300 0.6621
23 31 0.090830 0.6033
24 31 0.093050 0.5497
25 32 0.094980 0.5009
26 31 0.096650 0.4564
27 31 0.098080 0.4158
28 32 0.099410 0.3789
29 33 0.100700 0.3452
30 34 0.101800 0.3146
31 35 0.102900 0.2866
32 36 0.103900 0.2612
33 38 0.104800 0.2380
34 39 0.105600 0.2168
35 41 0.106400 0.1976
36 41 0.107100 0.1800
37 41 0.107700 0.1640
38 43 0.108200 0.1494
39 44 0.108700 0.1362
40 45 0.109200 0.1241
41 45 0.109600 0.1130
42 47 0.110100 0.1030
43 48 0.110500 0.0938
44 50 0.110800 0.0855
45 52 0.111100 0.0779
46 52 0.111400 0.0710
47 55 0.111700 0.0647
48 57 0.112000 0.0589
49 57 0.112200 0.0537
50 59 0.112400 0.0489
51 62 0.112500 0.0446
52 61 0.112700 0.0406
53 61 0.112900 0.0370
54 63 0.113000 0.0337
55 63 0.113100 0.0307
56 65 0.113200 0.0280
57 67 0.113300 0.0255
58 67 0.113400 0.0232
59 68 0.113500 0.0212
60 68 0.113500 0.0193
61 68 0.113600 0.0176
62 68 0.113600 0.0160
63 70 0.113700 0.0146
64 69 0.113700 0.0133
65 70 0.113700 0.0121
66 72 0.113800 0.0110
67 74 0.113800 0.0101
68 75 0.113800 0.0092
69 76 0.113800 0.0084
70 77 0.113800 0.0076
71 79 0.113800 0.0069
72 82 0.113900 0.0063
73 83 0.113900 0.0058
74 85 0.113900 0.0052
75 85 0.113900 0.0048
76 86 0.113900 0.0044
77 85 0.113900 0.0040
78 88 0.113900 0.0036
79 88 0.113900 0.0033
80 90 0.113900 0.0030
81 90 0.113900 0.0027
82 91 0.113900 0.0025
83 92 0.113900 0.0023
84 91 0.113900 0.0021
85 91 0.113900 0.0019
86 92 0.113900 0.0017
87 93 0.113900 0.0016
88 94 0.113900 0.0014
