
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 5.0180
2   1 0.003403 4.5720
3   1 0.006804 4.1660
4   1 0.010180 3.7960
5   1 0.013520 3.4590
6   1 0.016790 3.1510
7   1 0.019980 2.8710
8   2 0.023910 2.6160
9   2 0.028310 2.3840
10  5 0.033370 2.1720
11  6 0.038920 1.9790
12 12 0.044650 1.8030
13 18 0.051160 1.6430
14 24 0.057820 1.4970
15 25 0.064020 1.3640
16 28 0.070120 1.2430
17 28 0.075540 1.1330
18 34 0.080620 1.0320
19 35 0.085210 0.9403
20 37 0.089250 0.8567
21 38 0.092800 0.7806
22 39 0.095910 0.7113
23 40 0.098660 0.6481
24 40 0.101000 0.5905
25 38 0.103100 0.5381
26 40 0.104900 0.4903
27 40 0.106400 0.4467
28 40 0.107800 0.4070
29 41 0.109000 0.3709
30 40 0.110000 0.3379
31 39 0.110800 0.3079
32 40 0.111600 0.2805
33 40 0.112300 0.2556
34 40 0.112800 0.2329
35 40 0.113300 0.2122
36 41 0.113800 0.1934
37 42 0.114100 0.1762
38 41 0.114500 0.1605
39 44 0.114800 0.1463
40 43 0.115100 0.1333
41 41 0.115400 0.1214
42 41 0.115600 0.1107
43 41 0.115800 0.1008
44 41 0.115900 0.0919
45 42 0.116100 0.0837
46 41 0.116200 0.0763
47 42 0.116400 0.0695
48 42 0.116500 0.0633
49 41 0.116600 0.0577
50 43 0.116600 0.0526
51 45 0.116700 0.0479
52 44 0.116800 0.0436
53 44 0.116900 0.0398
54 44 0.116900 0.0362
55 44 0.117000 0.0330
56 44 0.117000 0.0301
57 45 0.117000 0.0274
58 46 0.117100 0.0250
59 46 0.117100 0.0228
60 46 0.117100 0.0207
61 47 0.117100 0.0189
62 47 0.117100 0.0172
63 47 0.117100 0.0157
64 47 0.117100 0.0143
65 48 0.117200 0.0130
66 48 0.117200 0.0119
67 50 0.117200 0.0108
68 50 0.117200 0.0098
69 50 0.117200 0.0090
70 52 0.117200 0.0082
71 53 0.117200 0.0075
72 53 0.117200 0.0068
73 53 0.117200 0.0062
74 53 0.117200 0.0056
75 53 0.117200 0.0051
76 53 0.117200 0.0047
77 53 0.117200 0.0043
