
Call:  glmnet(x = x, y = y, alpha = 0.03, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 16.7300
2   1 0.001263 15.2400
3   1 0.002603 13.8900
4   1 0.004019 12.6500
5   1 0.005511 11.5300
6   1 0.007078 10.5000
7   1 0.008718  9.5710
8   2 0.010780  8.7210
9   3 0.013270  7.9460
10  7 0.016810  7.2400
11 14 0.021120  6.5970
12 21 0.026020  6.0110
13 31 0.031550  5.4770
14 37 0.037390  4.9910
15 39 0.043310  4.5470
16 42 0.049000  4.1430
17 46 0.054600  3.7750
18 47 0.059940  3.4400
19 48 0.064960  3.1340
20 51 0.069690  2.8560
21 54 0.074120  2.6020
22 56 0.078240  2.3710
23 61 0.082040  2.1600
24 61 0.085530  1.9680
25 60 0.088740  1.7940
26 59 0.091670  1.6340
27 59 0.094330  1.4890
28 59 0.096760  1.3570
29 58 0.098980  1.2360
30 58 0.101000  1.1260
31 57 0.102800  1.0260
32 58 0.104400  0.9351
33 57 0.105900  0.8521
34 54 0.107200  0.7764
35 55 0.108400  0.7074
36 57 0.109400  0.6446
37 57 0.110300  0.5873
38 57 0.111100  0.5351
39 56 0.111900  0.4876
40 54 0.112500  0.4443
41 57 0.113100  0.4048
42 55 0.113600  0.3688
43 56 0.114000  0.3361
44 55 0.114400  0.3062
45 56 0.114800  0.2790
46 56 0.115000  0.2542
47 57 0.115300  0.2316
48 56 0.115600  0.2111
49 55 0.115800  0.1923
50 56 0.116000  0.1752
51 57 0.116100  0.1597
52 60 0.116300  0.1455
53 61 0.116400  0.1326
54 62 0.116500  0.1208
55 62 0.116600  0.1100
56 63 0.116700  0.1003
57 63 0.116800  0.0914
58 64 0.116900  0.0832
59 64 0.116900  0.0758
60 64 0.117000  0.0691
61 65 0.117000  0.0630
62 66 0.117000  0.0574
63 65 0.117100  0.0523
64 65 0.117100  0.0476
65 65 0.117100  0.0434
66 65 0.117100  0.0396
67 65 0.117100  0.0360
68 65 0.117100  0.0328
69 65 0.117200  0.0299
70 65 0.117200  0.0273
71 65 0.117200  0.0248
72 65 0.117200  0.0226
73 65 0.117200  0.0206
74 65 0.117200  0.0188
75 65 0.117200  0.0171
76 65 0.117200  0.0156
77 65 0.117200  0.0142
78 65 0.117200  0.0130
79 66 0.117200  0.0118
80 66 0.117200  0.0107
81 66 0.117200  0.0098
82 66 0.117200  0.0089
