
Call:  glmnet(x = x, y = y, alpha = 0.45, family = "gaussian", standardize = FALSE) 

   Df     %Dev Lambda
1   0 0.000000 5.5430
2   1 0.001823 5.0510
3   1 0.003340 4.6020
4   1 0.004603 4.1930
5   2 0.005977 3.8210
6   2 0.007223 3.4810
7   2 0.008258 3.1720
8   3 0.009423 2.8900
9   4 0.010510 2.6330
10  5 0.013030 2.4000
11  5 0.015170 2.1860
12  6 0.016970 1.9920
13  6 0.018750 1.8150
14  7 0.020750 1.6540
15  7 0.022630 1.5070
16  7 0.024180 1.3730
17  8 0.025500 1.2510
18  9 0.026800 1.1400
19  9 0.028060 1.0390
20 12 0.029590 0.9464
21 13 0.031580 0.8623
22 14 0.033360 0.7857
23 16 0.035030 0.7159
24 17 0.037060 0.6523
25 19 0.038990 0.5944
26 20 0.040670 0.5416
27 20 0.042270 0.4935
28 25 0.043770 0.4496
29 26 0.051630 0.4097
30 26 0.058830 0.3733
31 25 0.065350 0.3401
32 26 0.071090 0.3099
33 25 0.076210 0.2824
34 24 0.080810 0.2573
35 25 0.085000 0.2344
36 26 0.088850 0.2136
37 27 0.092240 0.1946
38 27 0.095270 0.1773
39 27 0.097920 0.1616
40 29 0.100300 0.1472
41 32 0.102600 0.1342
42 32 0.104700 0.1222
43 32 0.106600 0.1114
44 33 0.108100 0.1015
45 34 0.109500 0.0925
46 33 0.110600 0.0842
47 34 0.111600 0.0768
48 34 0.112400 0.0700
49 34 0.113100 0.0637
50 35 0.113700 0.0581
51 35 0.114300 0.0529
52 36 0.114700 0.0482
53 36 0.115100 0.0439
54 38 0.115400 0.0400
55 38 0.115700 0.0365
56 39 0.115900 0.0332
57 41 0.116100 0.0303
58 42 0.116300 0.0276
59 44 0.116400 0.0251
60 45 0.116600 0.0229
61 46 0.116700 0.0209
62 46 0.116700 0.0190
63 46 0.116800 0.0173
64 47 0.116900 0.0158
65 48 0.116900 0.0144
66 48 0.117000 0.0131
67 48 0.117000 0.0119
68 48 0.117000 0.0109
69 48 0.117100 0.0099
70 49 0.117100 0.0090
71 49 0.117100 0.0082
72 50 0.117100 0.0075
73 50 0.117100 0.0068
74 51 0.117100 0.0062
75 51 0.117200 0.0057
76 51 0.117200 0.0052
77 52 0.117200 0.0047
78 53 0.117200 0.0043
79 54 0.117200 0.0039
80 54 0.117200 0.0036
81 54 0.117200 0.0032
82 54 0.117200 0.0030
83 54 0.117200 0.0027
84 55 0.117200 0.0025
85 56 0.117200 0.0022
86 56 0.117200 0.0020
87 57 0.117200 0.0019
