
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 6.3420
2  12 0.009485 5.7790
3  18 0.020530 5.2650
4  23 0.030360 4.7980
5  30 0.040870 4.3710
6  33 0.051150 3.9830
7  35 0.060310 3.6290
8  37 0.068550 3.3070
9  38 0.076160 3.0130
10 40 0.083000 2.7450
11 39 0.089150 2.5010
12 40 0.094690 2.2790
13 42 0.099730 2.0770
14 42 0.104300 1.8920
15 41 0.108600 1.7240
16 41 0.112400 1.5710
17 39 0.115900 1.4310
18 38 0.119000 1.3040
19 37 0.121800 1.1880
20 37 0.124200 1.0830
21 36 0.126400 0.9866
22 36 0.128300 0.8990
23 36 0.130000 0.8191
24 35 0.131500 0.7464
25 36 0.132900 0.6801
26 36 0.134000 0.6196
27 35 0.135100 0.5646
28 35 0.136000 0.5144
29 34 0.136700 0.4687
30 34 0.137400 0.4271
31 31 0.138000 0.3892
32 31 0.138500 0.3546
33 30 0.139000 0.3231
34 28 0.139300 0.2944
35 27 0.139700 0.2682
36 26 0.139900 0.2444
37 26 0.140200 0.2227
38 24 0.140400 0.2029
39 23 0.140600 0.1849
40 23 0.140700 0.1685
41 22 0.140900 0.1535
42 20 0.141000 0.1399
43 20 0.141100 0.1274
44 20 0.141200 0.1161
45 19 0.141200 0.1058
46 19 0.141300 0.0964
47 18 0.141300 0.0878
48 17 0.141400 0.0800
49 16 0.141400 0.0729
50 16 0.141400 0.0664
51 17 0.141500 0.0605
52 17 0.141500 0.0552
53 17 0.141600 0.0503
54 17 0.141600 0.0458
55 17 0.141600 0.0417
56 17 0.141600 0.0380
57 17 0.141600 0.0346
58 17 0.141600 0.0316
59 19 0.141700 0.0288
60 19 0.141700 0.0262
61 20 0.141700 0.0239
62 22 0.141700 0.0218
63 22 0.141700 0.0198
64 22 0.141700 0.0181
65 22 0.141800 0.0165
66 23 0.141800 0.0150
67 24 0.141800 0.0137
68 27 0.141800 0.0124
69 28 0.141800 0.0113
70 30 0.141800 0.0103
71 30 0.141800 0.0094
72 30 0.141800 0.0086
73 31 0.141800 0.0078
74 31 0.141800 0.0071
75 31 0.141800 0.0065
76 31 0.141800 0.0059
77 32 0.141800 0.0054
78 32 0.141800 0.0049
79 32 0.141800 0.0045
80 32 0.141800 0.0041
81 33 0.141800 0.0037
