
Call:  glmnet(x = x, y = y, alpha = 0.9, family = "gaussian", standardize = FALSE) 

   Df     %Dev  Lambda
1   0 0.000000 3.07700
2   1 0.004743 2.80400
3   1 0.008683 2.55500
4   1 0.011960 2.32800
5   2 0.015140 2.12100
6   2 0.018770 1.93200
7   3 0.023260 1.76100
8   3 0.027990 1.60400
9   3 0.031910 1.46200
10  3 0.035170 1.33200
11  3 0.037880 1.21400
12  4 0.040190 1.10600
13  4 0.042090 1.00800
14  4 0.043670 0.91800
15  5 0.045250 0.83650
16  6 0.047290 0.76220
17  6 0.049060 0.69450
18  6 0.050520 0.63280
19  6 0.051730 0.57660
20  6 0.052740 0.52530
21  6 0.053580 0.47870
22  7 0.054450 0.43610
23  8 0.055970 0.39740
24  8 0.057630 0.36210
25 10 0.059120 0.32990
26  9 0.060370 0.30060
27  9 0.061240 0.27390
28 10 0.062000 0.24960
29 10 0.062820 0.22740
30 11 0.072650 0.20720
31 11 0.081740 0.18880
32 12 0.089440 0.17200
33 13 0.095910 0.15670
34 14 0.101400 0.14280
35 14 0.106100 0.13010
36 13 0.110000 0.11860
37 13 0.113200 0.10800
38 13 0.115900 0.09844
39 14 0.118200 0.08969
40 14 0.120100 0.08173
41 14 0.121800 0.07447
42 15 0.123100 0.06785
43 15 0.124300 0.06182
44 15 0.125200 0.05633
45 15 0.126000 0.05133
46 15 0.126700 0.04677
47 15 0.127300 0.04261
48 15 0.127700 0.03883
49 15 0.128100 0.03538
50 15 0.128400 0.03223
51 15 0.128700 0.02937
52 15 0.128900 0.02676
53 15 0.129100 0.02438
54 15 0.129300 0.02222
55 15 0.129400 0.02024
56 15 0.129500 0.01845
57 15 0.129600 0.01681
58 15 0.129700 0.01531
59 15 0.129700 0.01395
60 15 0.129800 0.01271
61 15 0.129800 0.01158
62 15 0.129900 0.01056
63 15 0.129900 0.00962
64 16 0.129900 0.00876
65 16 0.129900 0.00799
66 16 0.129900 0.00728
67 17 0.130000 0.00663
68 17 0.130000 0.00604
69 18 0.130000 0.00550
70 18 0.130000 0.00502
71 18 0.130000 0.00457
72 18 0.130000 0.00416
73 18 0.130000 0.00379
74 19 0.130000 0.00346
75 20 0.130000 0.00315
76 20 0.130000 0.00287
77 22 0.130000 0.00262
78 22 0.130000 0.00238
79 22 0.130000 0.00217
80 23 0.130000 0.00198
81 22 0.130000 0.00180
