
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 5.1010
2   3 0.004689 4.6470
3   7 0.013880 4.2350
4  10 0.025190 3.8580
5  12 0.036240 3.5160
6  17 0.046960 3.2030
7  21 0.057170 2.9190
8  27 0.068700 2.6590
9  28 0.081720 2.4230
10 31 0.095350 2.2080
11 37 0.109200 2.0120
12 44 0.124600 1.8330
13 48 0.141600 1.6700
14 52 0.158800 1.5220
15 55 0.174800 1.3870
16 57 0.189700 1.2630
17 60 0.203700 1.1510
18 61 0.216500 1.0490
19 63 0.228000 0.9558
20 62 0.238400 0.8708
21 61 0.247600 0.7935
22 62 0.255800 0.7230
23 62 0.263100 0.6588
24 62 0.269500 0.6002
25 61 0.275100 0.5469
26 60 0.280100 0.4983
27 59 0.284400 0.4541
28 58 0.288200 0.4137
29 58 0.291600 0.3770
30 57 0.294400 0.3435
31 56 0.296900 0.3130
32 56 0.299000 0.2852
33 56 0.300900 0.2598
34 56 0.302400 0.2367
35 54 0.303800 0.2157
36 54 0.305000 0.1966
37 54 0.305900 0.1791
38 52 0.306800 0.1632
39 52 0.307500 0.1487
40 51 0.308100 0.1355
41 51 0.308600 0.1234
42 51 0.309100 0.1125
43 50 0.309500 0.1025
44 49 0.309800 0.0934
45 47 0.310200 0.0851
46 47 0.310400 0.0775
47 47 0.310600 0.0706
48 47 0.310800 0.0644
49 47 0.311000 0.0586
50 47 0.311100 0.0534
51 46 0.311200 0.0487
52 46 0.311300 0.0444
53 46 0.311400 0.0404
54 46 0.311500 0.0368
55 47 0.311500 0.0336
56 47 0.311600 0.0306
57 48 0.311600 0.0279
58 48 0.311700 0.0254
59 48 0.311700 0.0231
60 49 0.311700 0.0211
61 51 0.311800 0.0192
62 52 0.311800 0.0175
63 52 0.311800 0.0159
64 53 0.311800 0.0145
65 53 0.311900 0.0132
66 53 0.311900 0.0121
67 53 0.311900 0.0110
68 53 0.311900 0.0100
69 53 0.311900 0.0091
70 53 0.311900 0.0083
71 54 0.311900 0.0076
72 54 0.311900 0.0069
73 54 0.311900 0.0063
74 55 0.311900 0.0057
75 57 0.311900 0.0052
