
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 0.46540
2   1 0.00799 0.42410
3   1 0.01462 0.38640
4   1 0.02013 0.35210
5   3 0.02816 0.32080
6   3 0.04117 0.29230
7   5 0.05592 0.26630
8  11 0.07339 0.24270
9  18 0.09524 0.22110
10 21 0.11790 0.20150
11 23 0.13760 0.18360
12 27 0.15660 0.16730
13 32 0.17580 0.15240
14 34 0.19380 0.13890
15 38 0.21190 0.12650
16 38 0.22850 0.11530
17 42 0.24310 0.10510
18 41 0.25550 0.09572
19 40 0.26590 0.08722
20 43 0.27510 0.07947
21 46 0.28300 0.07241
22 47 0.28950 0.06598
23 47 0.29500 0.06011
24 46 0.29960 0.05477
25 47 0.30340 0.04991
26 50 0.30720 0.04547
27 50 0.31050 0.04143
28 53 0.31360 0.03775
29 56 0.31700 0.03440
30 57 0.32010 0.03134
31 58 0.32270 0.02856
32 58 0.32490 0.02602
33 59 0.32670 0.02371
34 59 0.32820 0.02160
35 59 0.32950 0.01968
36 61 0.33060 0.01794
37 60 0.33170 0.01634
38 60 0.33270 0.01489
39 62 0.33350 0.01357
40 60 0.33420 0.01236
41 60 0.33480 0.01126
42 60 0.33530 0.01026
43 62 0.33570 0.00935
44 61 0.33600 0.00852
45 61 0.33630 0.00776
46 61 0.33650 0.00707
47 61 0.33670 0.00645
48 61 0.33690 0.00587
49 62 0.33700 0.00535
50 63 0.33720 0.00488
51 63 0.33720 0.00444
52 63 0.33730 0.00405
53 64 0.33740 0.00369
54 64 0.33740 0.00336
55 65 0.33750 0.00306
56 65 0.33750 0.00279
57 65 0.33760 0.00254
58 66 0.33760 0.00232
59 67 0.33760 0.00211
60 67 0.33760 0.00192
61 67 0.33770 0.00175
62 68 0.33770 0.00160
63 69 0.33770 0.00146
64 71 0.33770 0.00133
65 71 0.33770 0.00121
66 71 0.33770 0.00110
67 71 0.33770 0.00100
68 71 0.33770 0.00091
69 71 0.33770 0.00083
70 71 0.33770 0.00076
71 71 0.33780 0.00069
72 71 0.33780 0.00063
73 71 0.33780 0.00057
74 72 0.33780 0.00052
