
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = TRUE) 

   Df    %Dev Lambda
1   0 0.00000 4.9800
2   1 0.00354 4.5370
3   1 0.00708 4.1340
4   1 0.01060 3.7670
5   2 0.01559 3.4320
6   2 0.02146 3.1270
7   2 0.02723 2.8500
8   2 0.03286 2.5960
9   3 0.03870 2.3660
10  3 0.04541 2.1560
11  5 0.05218 1.9640
12  8 0.06114 1.7900
13 10 0.07105 1.6310
14 14 0.08259 1.4860
15 15 0.09574 1.3540
16 18 0.10880 1.2340
17 27 0.12260 1.1240
18 29 0.13610 1.0240
19 31 0.14890 0.9331
20 31 0.16150 0.8502
21 36 0.17360 0.7747
22 38 0.18610 0.7059
23 38 0.19840 0.6432
24 38 0.20970 0.5860
25 39 0.22010 0.5340
26 43 0.23000 0.4865
27 45 0.24040 0.4433
28 46 0.25020 0.4039
29 46 0.25920 0.3680
30 49 0.26800 0.3353
31 51 0.27710 0.3056
32 53 0.28560 0.2784
33 54 0.29380 0.2537
34 58 0.30150 0.2311
35 58 0.30860 0.2106
36 59 0.31510 0.1919
37 59 0.32120 0.1748
38 59 0.32660 0.1593
39 60 0.33160 0.1452
40 61 0.33600 0.1323
41 60 0.33990 0.1205
42 60 0.34340 0.1098
43 60 0.34650 0.1001
44 61 0.34920 0.0912
45 60 0.35160 0.0831
46 61 0.35370 0.0757
47 64 0.35580 0.0690
48 64 0.35750 0.0628
49 64 0.35910 0.0572
50 65 0.36040 0.0522
51 66 0.36170 0.0475
52 66 0.36270 0.0433
53 65 0.36360 0.0395
54 66 0.36430 0.0360
55 65 0.36490 0.0328
56 65 0.36550 0.0298
57 66 0.36600 0.0272
58 66 0.36640 0.0248
59 66 0.36670 0.0226
60 66 0.36710 0.0206
61 66 0.36730 0.0188
62 66 0.36750 0.0171
63 67 0.36770 0.0156
64 67 0.36790 0.0142
65 67 0.36800 0.0129
66 67 0.36820 0.0118
67 67 0.36830 0.0107
68 67 0.36840 0.0098
69 68 0.36840 0.0089
70 68 0.36850 0.0081
71 68 0.36850 0.0074
72 68 0.36860 0.0067
73 68 0.36860 0.0061
74 68 0.36870 0.0056
75 68 0.36870 0.0051
76 68 0.36870 0.0046
77 68 0.36870 0.0042
78 68 0.36870 0.0039
79 68 0.36870 0.0035
80 68 0.36880 0.0032
81 68 0.36880 0.0029
82 68 0.36880 0.0027
83 68 0.36880 0.0024
84 68 0.36880 0.0022
85 68 0.36880 0.0020
86 68 0.36880 0.0018
87 68 0.36880 0.0017
88 68 0.36880 0.0015
