
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = TRUE) 

   Df    %Dev Lambda
1   0 0.00000 5.1010
2   1 0.00328 4.6470
3   1 0.00656 4.2350
4   1 0.00980 3.8580
5   1 0.01300 3.5160
6   1 0.01613 3.2030
7   1 0.01918 2.9190
8   4 0.02450 2.6590
9   5 0.03193 2.4230
10  7 0.04082 2.2080
11  8 0.05013 2.0120
12 13 0.06125 1.8330
13 15 0.07480 1.6700
14 17 0.08885 1.5220
15 20 0.10220 1.3870
16 22 0.11530 1.2630
17 26 0.12900 1.1510
18 30 0.14290 1.0490
19 33 0.15630 0.9558
20 34 0.16900 0.8708
21 35 0.18100 0.7935
22 36 0.19230 0.7230
23 37 0.20280 0.6588
24 37 0.21230 0.6002
25 40 0.22110 0.5469
26 43 0.22990 0.4983
27 45 0.23880 0.4541
28 45 0.24690 0.4137
29 45 0.25410 0.3770
30 54 0.26090 0.3435
31 59 0.26780 0.3130
32 58 0.27440 0.2852
33 60 0.28030 0.2598
34 61 0.28590 0.2367
35 63 0.29100 0.2157
36 64 0.29570 0.1966
37 64 0.29990 0.1791
38 64 0.30360 0.1632
39 66 0.30700 0.1487
40 67 0.31010 0.1355
41 67 0.31290 0.1234
42 67 0.31530 0.1125
43 68 0.31750 0.1025
44 68 0.31930 0.0934
45 69 0.32090 0.0851
46 70 0.32230 0.0775
47 70 0.32360 0.0706
48 71 0.32460 0.0644
49 71 0.32560 0.0586
50 71 0.32640 0.0534
51 71 0.32710 0.0487
52 70 0.32770 0.0444
53 70 0.32820 0.0404
54 71 0.32870 0.0368
55 71 0.32900 0.0336
56 71 0.32940 0.0306
57 71 0.32960 0.0279
58 70 0.32980 0.0254
59 70 0.33000 0.0231
60 70 0.33020 0.0211
61 71 0.33030 0.0192
62 71 0.33040 0.0175
63 72 0.33050 0.0159
64 72 0.33060 0.0145
65 72 0.33070 0.0132
66 72 0.33070 0.0121
67 72 0.33080 0.0110
68 72 0.33090 0.0100
69 72 0.33090 0.0091
70 72 0.33090 0.0083
71 72 0.33090 0.0076
72 72 0.33100 0.0069
73 72 0.33100 0.0063
74 72 0.33100 0.0057
75 72 0.33100 0.0052
76 72 0.33100 0.0048
77 72 0.33100 0.0043
78 72 0.33100 0.0039
79 72 0.33110 0.0036
80 72 0.33110 0.0033
81 72 0.33110 0.0030
82 72 0.33110 0.0027
83 72 0.33110 0.0025
84 72 0.33110 0.0023
85 72 0.33110 0.0021
