
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = FALSE) 

   Df    %Dev   Lambda
1   0 0.00000 0.204500
2   1 0.00930 0.186400
3   2 0.01702 0.169800
4   2 0.02348 0.154700
5   3 0.02969 0.141000
6   4 0.03821 0.128500
7   4 0.04877 0.117100
8   4 0.05754 0.106700
9   4 0.06482 0.097180
10  5 0.07174 0.088540
11  6 0.07785 0.080680
12  7 0.08766 0.073510
13  8 0.09701 0.066980
14 10 0.10700 0.061030
15 11 0.11650 0.055610
16 12 0.12540 0.050670
17 14 0.13480 0.046170
18 15 0.14420 0.042070
19 18 0.15490 0.038330
20 18 0.16470 0.034920
21 19 0.17320 0.031820
22 21 0.18140 0.028990
23 23 0.18990 0.026420
24 24 0.19800 0.024070
25 26 0.20710 0.021930
26 30 0.21710 0.019980
27 31 0.22690 0.018210
28 36 0.23620 0.016590
29 41 0.24600 0.015120
30 42 0.25530 0.013770
31 44 0.26390 0.012550
32 46 0.27170 0.011440
33 48 0.27910 0.010420
34 49 0.28570 0.009494
35 51 0.29150 0.008651
36 53 0.29680 0.007882
37 55 0.30130 0.007182
38 55 0.30540 0.006544
39 55 0.30870 0.005963
40 56 0.31160 0.005433
41 58 0.31440 0.004950
42 60 0.31700 0.004511
43 60 0.31910 0.004110
44 60 0.32090 0.003745
45 62 0.32250 0.003412
46 62 0.32380 0.003109
47 62 0.32490 0.002833
48 62 0.32580 0.002581
49 62 0.32650 0.002352
50 65 0.32720 0.002143
51 65 0.32780 0.001953
52 65 0.32840 0.001779
53 65 0.32880 0.001621
54 65 0.32920 0.001477
55 65 0.32950 0.001346
56 65 0.32980 0.001226
57 65 0.33000 0.001117
58 65 0.33020 0.001018
59 65 0.33030 0.000928
60 65 0.33040 0.000845
61 64 0.33050 0.000770
62 65 0.33060 0.000702
63 65 0.33070 0.000639
64 65 0.33070 0.000583
65 66 0.33080 0.000531
66 66 0.33080 0.000484
67 67 0.33090 0.000441
68 67 0.33090 0.000402
69 67 0.33090 0.000366
70 67 0.33100 0.000333
71 67 0.33100 0.000304
72 67 0.33100 0.000277
73 67 0.33100 0.000252
74 67 0.33100 0.000230
75 67 0.33100 0.000209
76 67 0.33100 0.000191
77 67 0.33110 0.000174
78 67 0.33110 0.000158
79 67 0.33110 0.000144
80 67 0.33110 0.000132
81 67 0.33110 0.000120
82 67 0.33110 0.000109
