
Call:  glmnet(x = x, y = y, alpha = 0.7, family = "gaussian", standardize = FALSE) 

   Df    %Dev   Lambda
1   0 0.00000 0.242900
2   2 0.00827 0.221300
3   2 0.01847 0.201600
4   3 0.03001 0.183700
5   3 0.04125 0.167400
6   3 0.05094 0.152500
7   3 0.05924 0.139000
8   4 0.06641 0.126600
9   5 0.07296 0.115400
10  5 0.07925 0.105100
11  6 0.08536 0.095790
12  6 0.09185 0.087280
13  6 0.09735 0.079530
14  6 0.10200 0.072470
15  6 0.10590 0.066030
16  7 0.10930 0.060160
17  8 0.11300 0.054820
18  8 0.11650 0.049950
19 10 0.11990 0.045510
20 14 0.12470 0.041470
21 14 0.13020 0.037780
22 15 0.13520 0.034430
23 16 0.14010 0.031370
24 17 0.14480 0.028580
25 17 0.14910 0.026040
26 20 0.15350 0.023730
27 21 0.15790 0.021620
28 21 0.16180 0.019700
29 24 0.16530 0.017950
30 25 0.16890 0.016360
31 26 0.17210 0.014900
32 26 0.17470 0.013580
33 27 0.17710 0.012370
34 29 0.17930 0.011270
35 29 0.18120 0.010270
36 29 0.18270 0.009359
37 29 0.18410 0.008528
38 29 0.18520 0.007770
39 29 0.18610 0.007080
40 30 0.18690 0.006451
41 30 0.18760 0.005878
42 31 0.18820 0.005356
43 31 0.18870 0.004880
44 32 0.18910 0.004446
45 32 0.18950 0.004051
46 33 0.18980 0.003691
47 33 0.19010 0.003364
48 33 0.19040 0.003065
49 33 0.19060 0.002792
50 33 0.19070 0.002544
51 33 0.19090 0.002318
52 33 0.19100 0.002112
53 34 0.19110 0.001925
54 35 0.19120 0.001754
55 35 0.19120 0.001598
56 36 0.19130 0.001456
57 36 0.19140 0.001327
58 36 0.19140 0.001209
59 36 0.19140 0.001101
60 36 0.19150 0.001004
61 36 0.19150 0.000914
62 36 0.19150 0.000833
63 36 0.19150 0.000759
64 36 0.19150 0.000692
65 36 0.19160 0.000630
66 36 0.19160 0.000574
67 36 0.19160 0.000523
68 36 0.19160 0.000477
69 36 0.19160 0.000434
70 36 0.19160 0.000396
71 36 0.19160 0.000361
72 36 0.19160 0.000329
73 36 0.19160 0.000299
74 36 0.19160 0.000273
75 36 0.19160 0.000249
76 36 0.19160 0.000226
