
Call:  glmnet(x = x, y = y, alpha = 0.75, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 0.55830
2   1 0.006865 0.50870
3   2 0.013420 0.46350
4   2 0.023910 0.42230
5   2 0.032750 0.38480
6   3 0.043350 0.35060
7   3 0.053460 0.31950
8   3 0.061970 0.29110
9   3 0.069110 0.26520
10  4 0.075290 0.24170
11  4 0.082080 0.22020
12  6 0.087890 0.20060
13  7 0.093560 0.18280
14  7 0.099690 0.16660
15  8 0.104800 0.15180
16  9 0.110300 0.13830
17 12 0.116300 0.12600
18 12 0.123100 0.11480
19 13 0.128800 0.10460
20 13 0.133600 0.09531
21 16 0.138600 0.08685
22 21 0.144600 0.07913
23 21 0.150400 0.07210
24 22 0.155900 0.06570
25 22 0.160700 0.05986
26 23 0.164700 0.05454
27 23 0.168100 0.04970
28 24 0.171100 0.04528
29 24 0.173700 0.04126
30 26 0.176000 0.03759
31 27 0.178300 0.03425
32 27 0.180300 0.03121
33 28 0.181900 0.02844
34 28 0.183400 0.02591
35 30 0.184600 0.02361
36 30 0.185700 0.02151
37 30 0.186600 0.01960
38 30 0.187400 0.01786
39 31 0.188100 0.01627
40 31 0.188600 0.01483
41 31 0.189100 0.01351
42 32 0.189400 0.01231
43 32 0.189800 0.01122
44 33 0.190100 0.01022
45 33 0.190300 0.00931
46 34 0.190500 0.00848
47 34 0.190700 0.00773
48 34 0.190800 0.00704
49 34 0.190900 0.00642
50 34 0.191100 0.00585
51 34 0.191100 0.00533
52 35 0.191200 0.00486
53 36 0.191300 0.00442
54 36 0.191300 0.00403
55 36 0.191400 0.00367
56 36 0.191400 0.00335
57 36 0.191500 0.00305
58 36 0.191500 0.00278
59 36 0.191500 0.00253
60 36 0.191500 0.00231
61 36 0.191500 0.00210
62 36 0.191600 0.00192
63 36 0.191600 0.00174
64 36 0.191600 0.00159
65 36 0.191600 0.00145
66 36 0.191600 0.00132
67 36 0.191600 0.00120
68 36 0.191600 0.00110
69 36 0.191600 0.00100
70 36 0.191600 0.00091
71 36 0.191600 0.00083
72 36 0.191600 0.00076
73 36 0.191600 0.00069
74 36 0.191600 0.00063
