
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 9.3090
2   1 0.001742 8.4820
3   1 0.003545 7.7280
4   1 0.005402 7.0420
5   3 0.007699 6.4160
6   3 0.012030 5.8460
7   6 0.017870 5.3270
8  18 0.027100 4.8540
9  30 0.038060 4.4220
10 35 0.049220 4.0300
11 40 0.059950 3.6720
12 47 0.070040 3.3450
13 51 0.079510 3.0480
14 51 0.088250 2.7770
15 51 0.096390 2.5310
16 54 0.103900 2.3060
17 56 0.110900 2.1010
18 56 0.117200 1.9140
19 56 0.123100 1.7440
20 56 0.128500 1.5890
21 58 0.133400 1.4480
22 57 0.137900 1.3200
23 57 0.142000 1.2020
24 57 0.145600 1.0950
25 57 0.148900 0.9982
26 56 0.151900 0.9095
27 56 0.154500 0.8287
28 55 0.156900 0.7551
29 55 0.159000 0.6880
30 54 0.160800 0.6269
31 54 0.162500 0.5712
32 53 0.163900 0.5204
33 52 0.165100 0.4742
34 52 0.166200 0.4321
35 51 0.167100 0.3937
36 51 0.168000 0.3587
37 51 0.168700 0.3269
38 50 0.169300 0.2978
39 50 0.169800 0.2714
40 50 0.170300 0.2473
41 50 0.170700 0.2253
42 48 0.171000 0.2053
43 46 0.171300 0.1870
44 46 0.171500 0.1704
45 43 0.171700 0.1553
46 42 0.171900 0.1415
47 42 0.172000 0.1289
48 42 0.172200 0.1175
49 42 0.172300 0.1070
50 44 0.172400 0.0975
51 43 0.172500 0.0889
52 44 0.172600 0.0810
53 44 0.172700 0.0738
54 45 0.172700 0.0672
55 44 0.172800 0.0612
56 44 0.172900 0.0558
57 44 0.172900 0.0508
58 43 0.173000 0.0463
59 44 0.173000 0.0422
60 45 0.173000 0.0385
61 46 0.173100 0.0350
62 47 0.173100 0.0319
63 47 0.173100 0.0291
64 48 0.173100 0.0265
65 49 0.173200 0.0242
66 49 0.173200 0.0220
67 49 0.173200 0.0201
68 51 0.173200 0.0183
69 52 0.173200 0.0167
70 53 0.173200 0.0152
71 53 0.173200 0.0138
72 53 0.173300 0.0126
73 53 0.173300 0.0115
74 54 0.173300 0.0105
75 54 0.173300 0.0095
76 55 0.173300 0.0087
77 55 0.173300 0.0079
78 56 0.173300 0.0072
79 58 0.173300 0.0066
80 59 0.173300 0.0060
81 61 0.173300 0.0055
82 62 0.173300 0.0050
83 62 0.173300 0.0045
84 65 0.173300 0.0041
85 67 0.173300 0.0038
