
Call:  glmnet(x = x, y = y, alpha = 0.15, family = "gaussian", standardize = TRUE) 

   Df    %Dev Lambda
1   0 0.00000 4.6170
2   2 0.00725 4.2060
3   3 0.01697 3.8330
4   6 0.02807 3.4920
5   6 0.04222 3.1820
6   7 0.05522 2.8990
7   9 0.07066 2.6420
8   9 0.08495 2.4070
9   9 0.09797 2.1930
10 10 0.11010 1.9980
11 11 0.12300 1.8210
12 15 0.13940 1.6590
13 17 0.15650 1.5120
14 17 0.17220 1.3770
15 19 0.18740 1.2550
16 20 0.20350 1.1440
17 21 0.21900 1.0420
18 22 0.23320 0.9494
19 23 0.24670 0.8651
20 25 0.25950 0.7882
21 25 0.27140 0.7182
22 28 0.28290 0.6544
23 30 0.29460 0.5963
24 31 0.30610 0.5433
25 32 0.31690 0.4950
26 32 0.32670 0.4510
27 33 0.33560 0.4110
28 33 0.34390 0.3745
29 33 0.35120 0.3412
30 33 0.35760 0.3109
31 33 0.36330 0.2833
32 33 0.36820 0.2581
33 33 0.37250 0.2352
34 33 0.37620 0.2143
35 33 0.37940 0.1952
36 33 0.38220 0.1779
37 33 0.38460 0.1621
38 33 0.38670 0.1477
39 33 0.38840 0.1346
40 33 0.39000 0.1226
41 33 0.39120 0.1117
42 33 0.39230 0.1018
43 33 0.39330 0.0928
44 33 0.39410 0.0845
45 33 0.39470 0.0770
46 33 0.39530 0.0702
47 33 0.39580 0.0639
48 33 0.39620 0.0582
49 32 0.39650 0.0531
50 32 0.39680 0.0484
51 32 0.39700 0.0441
52 32 0.39720 0.0402
53 32 0.39740 0.0366
54 32 0.39750 0.0333
55 32 0.39760 0.0304
56 32 0.39770 0.0277
57 32 0.39780 0.0252
58 32 0.39790 0.0230
59 32 0.39790 0.0209
60 32 0.39800 0.0191
61 32 0.39800 0.0174
62 32 0.39810 0.0158
63 32 0.39810 0.0144
64 32 0.39810 0.0132
65 32 0.39810 0.0120
66 32 0.39820 0.0109
67 33 0.39820 0.0099
68 33 0.39820 0.0091
69 33 0.39820 0.0083
70 33 0.39820 0.0075
71 33 0.39820 0.0069
72 33 0.39820 0.0062
73 33 0.39820 0.0057
74 33 0.39820 0.0052
75 33 0.39820 0.0047
76 33 0.39820 0.0043
