
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 0.47960
2   1 0.008854 0.43700
3   1 0.016210 0.39820
4   1 0.022310 0.36280
5   2 0.032060 0.33060
6   2 0.041030 0.30120
7   3 0.048550 0.27450
8   3 0.058340 0.25010
9   3 0.066450 0.22790
10  4 0.079930 0.20760
11  6 0.092790 0.18920
12  8 0.105300 0.17240
13 10 0.118600 0.15710
14 11 0.131700 0.14310
15 11 0.142700 0.13040
16 15 0.152600 0.11880
17 18 0.162200 0.10830
18 19 0.171800 0.09864
19 20 0.180100 0.08987
20 21 0.187600 0.08189
21 23 0.194700 0.07462
22 26 0.203700 0.06799
23 27 0.211400 0.06195
24 28 0.219700 0.05644
25 28 0.226700 0.05143
26 30 0.233200 0.04686
27 32 0.239000 0.04270
28 33 0.244700 0.03890
29 34 0.250600 0.03545
30 36 0.256000 0.03230
31 36 0.261000 0.02943
32 36 0.265300 0.02682
33 38 0.268800 0.02443
34 38 0.271800 0.02226
35 39 0.274500 0.02028
36 41 0.276700 0.01848
37 41 0.278800 0.01684
38 42 0.280500 0.01534
39 43 0.282000 0.01398
40 44 0.283400 0.01274
41 45 0.284800 0.01161
42 46 0.286000 0.01058
43 47 0.287000 0.00964
44 47 0.287800 0.00878
45 47 0.288600 0.00800
46 47 0.289200 0.00729
47 47 0.289700 0.00664
48 48 0.290100 0.00605
49 48 0.290500 0.00552
50 48 0.290800 0.00502
51 48 0.291000 0.00458
52 48 0.291200 0.00417
53 48 0.291400 0.00380
54 48 0.291500 0.00346
55 48 0.291700 0.00316
56 48 0.291800 0.00288
57 48 0.291800 0.00262
58 48 0.291900 0.00239
59 48 0.292000 0.00217
60 48 0.292000 0.00198
61 48 0.292100 0.00181
62 48 0.292100 0.00164
63 48 0.292100 0.00150
64 48 0.292100 0.00137
65 48 0.292200 0.00124
66 48 0.292200 0.00113
67 48 0.292200 0.00103
68 48 0.292200 0.00094
69 48 0.292200 0.00086
70 48 0.292200 0.00078
71 48 0.292200 0.00071
72 48 0.292200 0.00065
73 48 0.292200 0.00059
74 48 0.292200 0.00054
75 48 0.292200 0.00049
76 48 0.292200 0.00045
77 48 0.292200 0.00041
