
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 5.3870
2   1 0.003674 4.9080
3   2 0.008193 4.4720
4   2 0.014950 4.0750
5   2 0.021670 3.7130
6   2 0.028320 3.3830
7   2 0.034840 3.0830
8   3 0.041350 2.8090
9   3 0.048650 2.5590
10  6 0.056670 2.3320
11  6 0.066480 2.1250
12  6 0.075740 1.9360
13  7 0.084950 1.7640
14  9 0.094520 1.6070
15  9 0.104300 1.4650
16 13 0.115600 1.3340
17 13 0.127400 1.2160
18 17 0.139000 1.1080
19 17 0.150600 1.0090
20 17 0.161200 0.9198
21 18 0.170900 0.8381
22 19 0.180000 0.7636
23 20 0.188300 0.6958
24 21 0.195800 0.6340
25 21 0.202600 0.5776
26 22 0.208800 0.5263
27 24 0.215000 0.4796
28 25 0.221200 0.4370
29 25 0.226800 0.3981
30 26 0.231900 0.3628
31 26 0.236600 0.3305
32 26 0.240700 0.3012
33 27 0.244400 0.2744
34 28 0.247900 0.2500
35 28 0.250900 0.2278
36 29 0.253500 0.2076
37 30 0.256100 0.1891
38 31 0.258300 0.1723
39 31 0.260500 0.1570
40 31 0.262300 0.1431
41 32 0.264000 0.1304
42 32 0.265400 0.1188
43 32 0.266700 0.1082
44 33 0.267800 0.0986
45 33 0.268800 0.0899
46 34 0.269600 0.0819
47 34 0.270300 0.0746
48 34 0.271000 0.0680
49 35 0.271500 0.0619
50 35 0.272000 0.0564
51 36 0.272400 0.0514
52 36 0.272700 0.0468
53 35 0.273000 0.0427
54 36 0.273300 0.0389
55 36 0.273500 0.0354
56 36 0.273700 0.0323
57 36 0.273800 0.0294
58 36 0.274000 0.0268
59 36 0.274100 0.0244
60 36 0.274200 0.0223
61 36 0.274300 0.0203
62 36 0.274300 0.0185
63 37 0.274400 0.0168
64 37 0.274400 0.0153
65 37 0.274500 0.0140
66 37 0.274500 0.0127
67 37 0.274500 0.0116
68 37 0.274600 0.0106
69 37 0.274600 0.0096
70 37 0.274600 0.0088
71 37 0.274600 0.0080
72 37 0.274600 0.0073
73 37 0.274600 0.0066
74 37 0.274600 0.0061
75 37 0.274700 0.0055
76 37 0.274700 0.0050
77 37 0.274700 0.0046
78 37 0.274700 0.0042
79 37 0.274700 0.0038
80 37 0.274700 0.0035
81 37 0.274700 0.0032
82 37 0.274700 0.0029
