
Call:  glmnet(x = x, y = y, alpha = 0.85, family = "gaussian", standardize = FALSE) 

   Df    %Dev   Lambda
1   0 0.00000 0.304100
2   1 0.01017 0.277000
3   1 0.01880 0.252400
4   1 0.02611 0.230000
5   2 0.03727 0.209600
6   2 0.04997 0.191000
7   2 0.06072 0.174000
8   3 0.06999 0.158500
9   4 0.07998 0.144500
10  4 0.09128 0.131600
11  4 0.10080 0.119900
12  4 0.10880 0.109300
13  4 0.11540 0.099570
14  5 0.12530 0.090720
15  6 0.13440 0.082660
16  7 0.14210 0.075320
17  7 0.14960 0.068630
18  9 0.15730 0.062530
19  9 0.16470 0.056980
20 12 0.17430 0.051910
21 12 0.18390 0.047300
22 12 0.19190 0.043100
23 15 0.19890 0.039270
24 15 0.20580 0.035780
25 16 0.21170 0.032600
26 18 0.21780 0.029710
27 20 0.22420 0.027070
28 20 0.22960 0.024660
29 24 0.23500 0.022470
30 24 0.24050 0.020480
31 24 0.24500 0.018660
32 25 0.24900 0.017000
33 26 0.25240 0.015490
34 26 0.25550 0.014110
35 26 0.25810 0.012860
36 27 0.26040 0.011720
37 28 0.26250 0.010680
38 29 0.26430 0.009728
39 29 0.26580 0.008864
40 29 0.26720 0.008076
41 29 0.26830 0.007359
42 30 0.26920 0.006705
43 31 0.27010 0.006109
44 31 0.27080 0.005567
45 31 0.27140 0.005072
46 32 0.27190 0.004621
47 32 0.27230 0.004211
48 32 0.27270 0.003837
49 33 0.27300 0.003496
50 34 0.27330 0.003185
51 34 0.27350 0.002902
52 34 0.27370 0.002645
53 34 0.27390 0.002410
54 34 0.27400 0.002196
55 34 0.27410 0.002001
56 35 0.27420 0.001823
57 35 0.27430 0.001661
58 35 0.27430 0.001513
59 35 0.27440 0.001379
60 35 0.27440 0.001256
61 35 0.27450 0.001145
62 35 0.27450 0.001043
63 35 0.27450 0.000950
64 36 0.27460 0.000866
65 36 0.27460 0.000789
66 36 0.27460 0.000719
67 37 0.27460 0.000655
68 37 0.27460 0.000597
69 37 0.27460 0.000544
70 37 0.27460 0.000495
71 37 0.27460 0.000452
72 37 0.27470 0.000411
73 37 0.27470 0.000375
74 37 0.27470 0.000342
75 37 0.27470 0.000311
76 37 0.27470 0.000284
77 37 0.27470 0.000258
78 37 0.27470 0.000235
