
Call:  glmnet(x = x, y = y, alpha = 0.15, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 3.7040
2   1 0.005085 3.3750
3   1 0.010040 3.0750
4   1 0.014840 2.8020
5   1 0.019460 2.5530
6   1 0.023880 2.3260
7   1 0.028070 2.1200
8   2 0.033780 1.9310
9   3 0.040130 1.7600
10  3 0.046700 1.6030
11  5 0.052960 1.4610
12  6 0.059780 1.3310
13  7 0.068660 1.2130
14  8 0.077770 1.1050
15  8 0.086390 1.0070
16 13 0.096080 0.9176
17 14 0.107300 0.8361
18 16 0.118200 0.7618
19 16 0.128700 0.6941
20 16 0.138200 0.6324
21 18 0.146800 0.5763
22 18 0.154800 0.5251
23 19 0.162100 0.4784
24 22 0.168900 0.4359
25 23 0.174900 0.3972
26 23 0.180200 0.3619
27 23 0.184900 0.3298
28 23 0.189000 0.3005
29 24 0.192500 0.2738
30 24 0.195600 0.2494
31 25 0.198400 0.2273
32 25 0.200900 0.2071
33 26 0.203000 0.1887
34 27 0.205000 0.1719
35 27 0.206700 0.1567
36 27 0.208100 0.1427
37 28 0.209600 0.1301
38 28 0.210900 0.1185
39 29 0.212000 0.1080
40 30 0.213100 0.0984
41 30 0.214000 0.0896
42 30 0.214800 0.0817
43 30 0.215500 0.0744
44 31 0.216100 0.0678
45 31 0.216600 0.0618
46 32 0.217100 0.0563
47 32 0.217400 0.0513
48 32 0.217700 0.0467
49 32 0.218000 0.0426
50 32 0.218200 0.0388
51 32 0.218400 0.0354
52 32 0.218600 0.0322
53 32 0.218700 0.0294
54 32 0.218800 0.0268
55 32 0.218900 0.0244
56 33 0.219000 0.0222
57 33 0.219100 0.0202
58 33 0.219100 0.0184
59 33 0.219200 0.0168
60 33 0.219200 0.0153
61 33 0.219300 0.0140
62 33 0.219300 0.0127
63 33 0.219300 0.0116
64 33 0.219400 0.0106
65 33 0.219400 0.0096
66 33 0.219400 0.0088
67 33 0.219400 0.0080
68 33 0.219400 0.0073
69 33 0.219400 0.0066
70 33 0.219400 0.0060
71 33 0.219400 0.0055
72 33 0.219400 0.0050
73 33 0.219400 0.0046
74 33 0.219400 0.0042
75 33 0.219500 0.0038
76 33 0.219500 0.0035
77 33 0.219500 0.0031
78 33 0.219500 0.0029
