
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 8.2660
2   3 0.002136 7.5310
3   3 0.005748 6.8620
4   5 0.009631 6.2530
5   9 0.015040 5.6970
6  13 0.021320 5.1910
7  20 0.028210 4.7300
8  23 0.035190 4.3100
9  24 0.041570 3.9270
10 27 0.047390 3.5780
11 27 0.052640 3.2600
12 28 0.057360 2.9710
13 29 0.061550 2.7070
14 30 0.065380 2.4660
15 30 0.068710 2.2470
16 30 0.071670 2.0470
17 31 0.074300 1.8660
18 32 0.076610 1.7000
19 32 0.078690 1.5490
20 32 0.080510 1.4110
21 32 0.082120 1.2860
22 33 0.083530 1.1720
23 33 0.084770 1.0680
24 34 0.085860 0.9727
25 34 0.086840 0.8863
26 34 0.087720 0.8076
27 34 0.088490 0.7358
28 35 0.089160 0.6705
29 35 0.089760 0.6109
30 35 0.090300 0.5566
31 36 0.090770 0.5072
32 36 0.091190 0.4621
33 36 0.091570 0.4211
34 36 0.091900 0.3837
35 37 0.092220 0.3496
36 38 0.092490 0.3185
37 38 0.092790 0.2902
38 39 0.093040 0.2644
39 39 0.093270 0.2409
40 40 0.093480 0.2195
41 40 0.093660 0.2000
42 40 0.093820 0.1823
43 39 0.093950 0.1661
44 39 0.094060 0.1513
45 39 0.094150 0.1379
46 39 0.094240 0.1256
47 40 0.094310 0.1145
48 40 0.094370 0.1043
49 40 0.094420 0.0950
50 40 0.094460 0.0866
51 40 0.094500 0.0789
52 40 0.094530 0.0719
53 41 0.094560 0.0655
54 41 0.094580 0.0597
55 41 0.094600 0.0544
56 42 0.094610 0.0495
57 42 0.094620 0.0452
58 42 0.094630 0.0411
59 43 0.094640 0.0375
60 43 0.094650 0.0342
61 43 0.094660 0.0311
62 44 0.094660 0.0284
63 44 0.094670 0.0258
64 44 0.094670 0.0235
65 44 0.094670 0.0214
66 44 0.094680 0.0195
67 43 0.094680 0.0178
68 43 0.094680 0.0162
69 43 0.094680 0.0148
70 43 0.094680 0.0135
71 44 0.094690 0.0123
72 44 0.094690 0.0112
