
Call:  glmnet(x = x, y = y, alpha = 0.15, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 3.7040
2   1 0.005085 3.3750
3   1 0.010040 3.0750
4   4 0.015420 2.8020
5   7 0.026680 2.5530
6  11 0.038380 2.3260
7  15 0.049280 2.1200
8  19 0.060530 1.9310
9  19 0.071190 1.7600
10 21 0.081170 1.6030
11 22 0.090750 1.4610
12 25 0.100000 1.3310
13 25 0.108200 1.2130
14 25 0.115300 1.1050
15 27 0.121600 1.0070
16 26 0.127200 0.9176
17 27 0.132000 0.8361
18 27 0.136200 0.7618
19 26 0.139800 0.6941
20 26 0.143000 0.6324
21 27 0.145700 0.5763
22 26 0.148000 0.5251
23 26 0.149900 0.4784
24 25 0.151600 0.4359
25 25 0.153100 0.3972
26 25 0.154300 0.3619
27 25 0.155400 0.3298
28 25 0.156300 0.3005
29 25 0.157000 0.2738
30 25 0.157700 0.2494
31 25 0.158200 0.2273
32 25 0.158700 0.2071
33 25 0.159100 0.1887
34 25 0.159400 0.1719
35 25 0.159700 0.1567
36 24 0.159900 0.1427
37 24 0.160100 0.1301
38 24 0.160300 0.1185
39 24 0.160400 0.1080
40 23 0.160600 0.0984
41 23 0.160700 0.0896
42 23 0.160700 0.0817
43 23 0.160800 0.0744
44 23 0.160900 0.0678
45 23 0.160900 0.0618
46 23 0.161000 0.0563
47 23 0.161000 0.0513
48 22 0.161000 0.0467
49 22 0.161100 0.0426
50 22 0.161100 0.0388
51 22 0.161100 0.0354
52 22 0.161100 0.0322
53 22 0.161100 0.0294
54 22 0.161100 0.0268
55 22 0.161100 0.0244
56 22 0.161100 0.0222
57 22 0.161200 0.0202
58 22 0.161200 0.0184
59 22 0.161200 0.0168
60 22 0.161200 0.0153
61 22 0.161200 0.0140
62 23 0.161200 0.0127
63 23 0.161200 0.0116
64 23 0.161200 0.0106
65 23 0.161200 0.0096
