
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 0.43830
2   4 0.009362 0.39940
3   7 0.020460 0.36390
4   9 0.037250 0.33160
5  11 0.058260 0.30210
6  14 0.077990 0.27530
7  13 0.096630 0.25080
8  18 0.115400 0.22850
9  22 0.135200 0.20820
10 25 0.157300 0.18970
11 27 0.177600 0.17290
12 28 0.195500 0.15750
13 28 0.210800 0.14350
14 30 0.223600 0.13080
15 30 0.234300 0.11920
16 33 0.243300 0.10860
17 31 0.251100 0.09893
18 31 0.257500 0.09014
19 32 0.262800 0.08213
20 33 0.267400 0.07483
21 36 0.271500 0.06819
22 35 0.275000 0.06213
23 37 0.277900 0.05661
24 37 0.280400 0.05158
25 37 0.282400 0.04700
26 37 0.284100 0.04282
27 38 0.285400 0.03902
28 39 0.286600 0.03555
29 41 0.287600 0.03239
30 42 0.288400 0.02952
31 42 0.289000 0.02689
32 42 0.289600 0.02450
33 42 0.290100 0.02233
34 42 0.290400 0.02034
35 42 0.290800 0.01854
36 43 0.291000 0.01689
37 44 0.291300 0.01539
38 44 0.291400 0.01402
39 44 0.291600 0.01278
40 44 0.291700 0.01164
41 44 0.291800 0.01061
42 44 0.291900 0.00966
43 44 0.292000 0.00881
44 44 0.292000 0.00802
45 44 0.292100 0.00731
46 45 0.292100 0.00666
47 47 0.292200 0.00607
48 46 0.292200 0.00553
49 47 0.292300 0.00504
50 47 0.292300 0.00459
51 47 0.292300 0.00418
52 46 0.292300 0.00381
53 46 0.292300 0.00347
54 46 0.292300 0.00316
55 46 0.292400 0.00288
56 47 0.292400 0.00263
57 47 0.292400 0.00239
58 47 0.292400 0.00218
59 47 0.292400 0.00199
60 47 0.292400 0.00181
61 47 0.292400 0.00165
62 47 0.292400 0.00150
63 47 0.292400 0.00137
