
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 8.7660
2   9 0.005128 7.9870
3  14 0.012920 7.2780
4  20 0.022610 6.6310
5  25 0.033740 6.0420
6  31 0.045360 5.5050
7  38 0.057460 5.0160
8  42 0.070500 4.5710
9  47 0.083980 4.1650
10 50 0.098150 3.7950
11 55 0.112700 3.4580
12 60 0.127000 3.1500
13 61 0.140700 2.8710
14 62 0.153800 2.6160
15 66 0.166300 2.3830
16 66 0.178400 2.1710
17 68 0.189600 1.9790
18 68 0.200000 1.8030
19 68 0.209600 1.6430
20 67 0.218500 1.4970
21 67 0.226600 1.3640
22 67 0.234000 1.2430
23 67 0.240800 1.1320
24 67 0.246900 1.0320
25 67 0.252400 0.9400
26 67 0.257300 0.8565
27 67 0.261700 0.7804
28 67 0.265700 0.7110
29 67 0.269200 0.6479
30 67 0.272300 0.5903
31 67 0.275000 0.5379
32 67 0.277400 0.4901
33 67 0.279500 0.4466
34 66 0.281300 0.4069
35 66 0.282900 0.3707
36 66 0.284300 0.3378
37 66 0.285500 0.3078
38 66 0.286500 0.2805
39 65 0.287400 0.2555
40 65 0.288100 0.2328
41 64 0.288800 0.2122
42 63 0.289300 0.1933
43 63 0.289800 0.1761
44 61 0.290200 0.1605
45 61 0.290500 0.1462
46 60 0.290800 0.1332
47 59 0.291100 0.1214
48 59 0.291300 0.1106
49 58 0.291400 0.1008
50 58 0.291600 0.0918
51 57 0.291700 0.0837
52 58 0.291800 0.0762
53 58 0.291900 0.0695
54 58 0.292000 0.0633
55 58 0.292100 0.0577
56 58 0.292100 0.0526
57 58 0.292200 0.0479
58 58 0.292200 0.0436
59 58 0.292200 0.0398
60 58 0.292300 0.0362
61 58 0.292300 0.0330
62 57 0.292300 0.0301
63 57 0.292300 0.0274
64 57 0.292300 0.0250
65 57 0.292300 0.0228
66 57 0.292400 0.0207
67 57 0.292400 0.0189
68 57 0.292400 0.0172
69 57 0.292400 0.0157
70 57 0.292400 0.0143
71 58 0.292400 0.0130
72 59 0.292400 0.0119
73 59 0.292400 0.0108
74 59 0.292400 0.0098
