
Call:  glmnet(x = x, y = y, alpha = 0.65, family = "gaussian", standardize = FALSE) 

   Df     %Dev  Lambda
1   0 0.000000 10.8700
2   1 0.001410  9.9040
3   1 0.002582  9.0240
4   2 0.005344  8.2220
5   2 0.023520  7.4920
6   2 0.038710  6.8260
7   1 0.050730  6.2200
8   2 0.060700  5.6670
9   2 0.070420  5.1640
10  2 0.078520  4.7050
11  2 0.085250  4.2870
12  2 0.090860  3.9060
13  2 0.095520  3.5590
14  2 0.099390  3.2430
15  3 0.103400  2.9550
16  3 0.107200  2.6920
17  3 0.110300  2.4530
18  3 0.112900  2.2350
19  3 0.115000  2.0370
20  4 0.117800  1.8560
21  4 0.121500  1.6910
22  3 0.124200  1.5410
23  5 0.127000  1.4040
24  6 0.130300  1.2790
25  6 0.133500  1.1660
26  6 0.136200  1.0620
27  6 0.138400  0.9676
28  6 0.140300  0.8817
29  6 0.141900  0.8033
30  6 0.143200  0.7320
31  6 0.144200  0.6669
32  6 0.145100  0.6077
33  7 0.145900  0.5537
34  7 0.146900  0.5045
35  7 0.147800  0.4597
36  8 0.148600  0.4189
37  8 0.149500  0.3817
38  8 0.150300  0.3477
39  8 0.151000  0.3169
40  8 0.151500  0.2887
41  8 0.151900  0.2631
42  8 0.152300  0.2397
43  8 0.152600  0.2184
44  8 0.152800  0.1990
45  9 0.153100  0.1813
46 10 0.153300  0.1652
47 10 0.153600  0.1505
48 10 0.153800  0.1372
49 10 0.154000  0.1250
50 10 0.154100  0.1139
51 10 0.154300  0.1038
52 10 0.154400  0.0945
53 10 0.154500  0.0861
54 11 0.154600  0.0785
55 11 0.154600  0.0715
56 11 0.154700  0.0652
57 11 0.154700  0.0594
58 11 0.154800  0.0541
59 11 0.154800  0.0493
60 12 0.154800  0.0449
61 13 0.154800  0.0409
62 13 0.154800  0.0373
63 13 0.154900  0.0340
64 13 0.154900  0.0310
65 13 0.154900  0.0282
66 13 0.154900  0.0257
67 13 0.154900  0.0234
68 13 0.154900  0.0213
69 13 0.154900  0.0194
70 14 0.154900  0.0177
71 14 0.154900  0.0161
72 14 0.154900  0.0147
73 16 0.154900  0.0134
74 16 0.154900  0.0122
75 16 0.154900  0.0111
76 16 0.154900  0.0101
77 15 0.154900  0.0092
78 15 0.154900  0.0084
79 15 0.154900  0.0077
