
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = FALSE) 

   Df     %Dev Lambda
1   0 0.000000 70.650
2   1 0.001385 64.380
3   1 0.002541 58.660
4   2 0.004847 53.450
5   2 0.018370 48.700
6   2 0.030500 44.370
7   3 0.043170 40.430
8   3 0.054430 36.840
9   3 0.064150 33.570
10  2 0.072470 30.580
11  2 0.079530 27.870
12  2 0.085550 25.390
13  2 0.090680 23.140
14  2 0.095040 21.080
15  2 0.098740 19.210
16  2 0.101900 17.500
17  3 0.105300 15.950
18  4 0.109000 14.530
19  4 0.112100 13.240
20  4 0.114700 12.060
21  5 0.117900 10.990
22  7 0.121800 10.010
23  8 0.125600  9.125
24  8 0.129100  8.314
25  8 0.132000  7.576
26  8 0.134500  6.903
27  8 0.136700  6.290
28  8 0.138600  5.731
29  8 0.140300  5.222
30  8 0.141700  4.758
31  8 0.142900  4.335
32  8 0.144000  3.950
33  8 0.145000  3.599
34  7 0.145900  3.279
35  9 0.146800  2.988
36 10 0.147600  2.723
37  9 0.148600  2.481
38  9 0.149500  2.260
39  9 0.150200  2.060
40  9 0.150900  1.877
41  9 0.151400  1.710
42  9 0.151900  1.558
43  9 0.152300  1.420
44  9 0.152600  1.293
45  9 0.152900  1.179
46 10 0.153200  1.074
47 11 0.153500  0.978
48 11 0.153700  0.892
49 11 0.153900  0.812
50 11 0.154100  0.740
51 11 0.154200  0.674
52 11 0.154300  0.614
53 11 0.154400  0.560
54 11 0.154500  0.510
55 11 0.154600  0.465
56 11 0.154600  0.424
57 11 0.154700  0.386
58 11 0.154700  0.352
59 12 0.154800  0.320
60 12 0.154800  0.292
61 12 0.154800  0.266
62 12 0.154800  0.242
63 12 0.154900  0.221
64 12 0.154900  0.201
65 12 0.154900  0.183
66 12 0.154900  0.167
67 12 0.154900  0.152
68 12 0.154900  0.139
69 12 0.154900  0.126
70 12 0.154900  0.115
71 12 0.154900  0.105
72 12 0.154900  0.096
73 12 0.154900  0.087
74 12 0.154900  0.079
75 12 0.154900  0.072
76 12 0.154900  0.066
77 13 0.154900  0.060
78 14 0.154900  0.055
