
Call:  glmnet(x = x, y = y, alpha = 0.55, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 0.80120
2   1 0.006232 0.73000
3   2 0.012230 0.66520
4   2 0.021530 0.60610
5   2 0.029510 0.55230
6   2 0.036340 0.50320
7   2 0.042170 0.45850
8   2 0.047130 0.41780
9   6 0.054960 0.38060
10  8 0.065800 0.34680
11 10 0.076520 0.31600
12 11 0.088590 0.28790
13 13 0.099400 0.26240
14 16 0.111500 0.23910
15 17 0.123400 0.21780
16 21 0.136000 0.19850
17 23 0.148300 0.18080
18 26 0.159800 0.16480
19 29 0.172800 0.15010
20 33 0.185700 0.13680
21 34 0.197300 0.12460
22 36 0.207900 0.11360
23 37 0.217000 0.10350
24 39 0.225400 0.09429
25 40 0.233100 0.08591
26 43 0.239800 0.07828
27 44 0.245800 0.07133
28 43 0.251000 0.06499
29 45 0.255900 0.05922
30 48 0.260400 0.05396
31 49 0.264400 0.04916
32 55 0.267900 0.04480
33 56 0.271000 0.04082
34 58 0.273800 0.03719
35 58 0.276300 0.03389
36 58 0.278500 0.03088
37 58 0.280400 0.02813
38 58 0.282200 0.02563
39 58 0.283800 0.02336
40 60 0.285300 0.02128
41 60 0.286600 0.01939
42 59 0.287700 0.01767
43 60 0.288700 0.01610
44 62 0.289500 0.01467
45 64 0.290300 0.01337
46 66 0.291000 0.01218
47 66 0.291600 0.01110
48 67 0.292100 0.01011
49 67 0.292500 0.00921
50 69 0.292800 0.00839
51 70 0.293100 0.00765
52 72 0.293400 0.00697
53 72 0.293600 0.00635
54 72 0.293800 0.00579
55 72 0.294000 0.00527
56 72 0.294100 0.00480
57 72 0.294200 0.00438
58 72 0.294300 0.00399
59 72 0.294400 0.00363
60 72 0.294400 0.00331
61 72 0.294500 0.00302
62 73 0.294500 0.00275
63 73 0.294600 0.00250
64 73 0.294600 0.00228
65 73 0.294600 0.00208
66 74 0.294700 0.00189
67 74 0.294700 0.00173
68 74 0.294700 0.00157
69 75 0.294700 0.00143
70 75 0.294700 0.00131
71 75 0.294700 0.00119
72 75 0.294800 0.00108
73 75 0.294800 0.00099
74 75 0.294800 0.00090
75 75 0.294800 0.00082
76 75 0.294800 0.00075
77 75 0.294800 0.00068
78 76 0.294800 0.00062
79 76 0.294800 0.00057
80 76 0.294800 0.00052
