
Call:  glmnet(x = x, y = y, alpha = 0.04, family = "gaussian", standardize = FALSE) 

   Df     %Dev Lambda
1   0 0.000000 80.750
2   1 0.005127 73.570
3   1 0.009915 67.040
4   1 0.014360 61.080
5   1 0.018460 55.660
6   1 0.022210 50.710
7   1 0.025640 46.210
8   1 0.028740 42.100
9   1 0.031540 38.360
10  1 0.034040 34.950
11  1 0.036280 31.850
12  1 0.038260 29.020
13  1 0.040020 26.440
14  1 0.041560 24.090
15  5 0.043850 21.950
16  6 0.046560 20.000
17  7 0.049790 18.220
18  7 0.053550 16.610
19  7 0.056900 15.130
20  7 0.059880 13.790
21  8 0.062650 12.560
22  8 0.065300 11.450
23  8 0.067640 10.430
24  8 0.069700  9.502
25  8 0.071500  8.658
26  8 0.073080  7.889
27  8 0.074470  7.188
28  8 0.075680  6.550
29  8 0.076740  5.968
30  8 0.077650  5.438
31  8 0.078450  4.955
32  9 0.079160  4.514
33 10 0.079940  4.113
34 11 0.080650  3.748
35 12 0.081290  3.415
36 12 0.081890  3.112
37 12 0.082410  2.835
38 12 0.082850  2.583
39 12 0.083220  2.354
40 13 0.083560  2.145
41 12 0.083880  1.954
42 13 0.084150  1.781
43 13 0.084380  1.622
44 13 0.084580  1.478
45 13 0.084750  1.347
46 13 0.084900  1.227
47 13 0.085030  1.118
48 14 0.085130  1.019
49 14 0.085220  0.928
50 14 0.085310  0.846
51 14 0.085370  0.771
52 14 0.085430  0.702
53 14 0.085480  0.640
54 14 0.085520  0.583
55 14 0.085560  0.531
56 14 0.085580  0.484
57 14 0.085610  0.441
58 14 0.085630  0.402
59 14 0.085650  0.366
60 15 0.085670  0.334
61 15 0.085680  0.304
62 15 0.085690  0.277
63 15 0.085700  0.252
64 15 0.085710  0.230
65 15 0.085720  0.210
66 16 0.085720  0.191
67 16 0.085730  0.174
68 16 0.085730  0.158
69 17 0.085730  0.144
70 17 0.085740  0.132
71 17 0.085740  0.120
72 18 0.085740  0.109
73 18 0.085750  0.100
74 18 0.085750  0.091
75 18 0.085750  0.083
76 18 0.085750  0.075
77 18 0.085750  0.069
78 18 0.085750  0.063
79 19 0.085750  0.057
80 19 0.085750  0.052
