
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = FALSE) 

   Df     %Dev Lambda
1   0 0.000000 3.2300
2   1 0.008688 2.9430
3   1 0.015900 2.6820
4   1 0.021890 2.4430
5   1 0.026860 2.2260
6   1 0.030990 2.0280
7   1 0.034410 1.8480
8   1 0.037260 1.6840
9   1 0.039620 1.5340
10  1 0.041580 1.3980
11  1 0.043210 1.2740
12  1 0.044560 1.1610
13  1 0.045680 1.0580
14  2 0.046730 0.9637
15  2 0.047940 0.8781
16  3 0.049720 0.8001
17  4 0.053930 0.7290
18  4 0.057750 0.6642
19  5 0.061210 0.6052
20  6 0.064570 0.5515
21  7 0.067560 0.5025
22  7 0.070210 0.4578
23  7 0.072410 0.4172
24  7 0.074230 0.3801
25  7 0.075750 0.3463
26  7 0.077010 0.3156
27  7 0.078060 0.2875
28  7 0.078920 0.2620
29  7 0.079640 0.2387
30  7 0.080240 0.2175
31  7 0.080740 0.1982
32  7 0.081150 0.1806
33  9 0.081600 0.1645
34 10 0.082170 0.1499
35 10 0.082710 0.1366
36 10 0.083150 0.1245
37 10 0.083510 0.1134
38 10 0.083810 0.1033
39 10 0.084060 0.0942
40 11 0.084300 0.0858
41 11 0.084550 0.0782
42 11 0.084750 0.0712
43 11 0.084920 0.0649
44 11 0.085050 0.0591
45 11 0.085170 0.0539
46 11 0.085270 0.0491
47 11 0.085350 0.0447
48 11 0.085410 0.0408
49 11 0.085470 0.0371
50 11 0.085510 0.0338
51 11 0.085550 0.0308
52 11 0.085580 0.0281
53 11 0.085610 0.0256
54 11 0.085630 0.0233
55 11 0.085650 0.0213
56 12 0.085660 0.0194
57 11 0.085680 0.0176
58 14 0.085690 0.0161
59 14 0.085700 0.0146
60 14 0.085710 0.0134
61 14 0.085720 0.0122
62 14 0.085720 0.0111
63 14 0.085730 0.0101
64 14 0.085730 0.0092
65 14 0.085740 0.0084
66 14 0.085740 0.0076
67 15 0.085740 0.0070
68 14 0.085750 0.0063
69 14 0.085750 0.0058
70 14 0.085750 0.0053
71 14 0.085750 0.0048
72 14 0.085750 0.0044
73 14 0.085750 0.0040
74 14 0.085750 0.0036
75 14 0.085750 0.0033
