
Call:  glmnet(x = x, y = y, alpha = 0.15, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 3.6460
2   1 0.005041 3.3220
3   2 0.010200 3.0270
4   4 0.017530 2.7580
5   5 0.024750 2.5130
6   6 0.031450 2.2900
7   9 0.038120 2.0860
8  10 0.044530 1.9010
9  10 0.050010 1.7320
10 10 0.054760 1.5780
11 10 0.058880 1.4380
12 10 0.062440 1.3100
13 10 0.065510 1.1940
14 10 0.068160 1.0880
15 10 0.070440 0.9911
16 10 0.072420 0.9031
17 11 0.074110 0.8229
18 11 0.075580 0.7498
19 11 0.076860 0.6831
20 11 0.077960 0.6225
21 11 0.078900 0.5672
22 11 0.079710 0.5168
23 11 0.080410 0.4709
24 11 0.081020 0.4290
25 11 0.081540 0.3909
26 11 0.081980 0.3562
27 11 0.082370 0.3245
28 11 0.082700 0.2957
29 13 0.083010 0.2694
30 13 0.083300 0.2455
31 14 0.083570 0.2237
32 14 0.083830 0.2038
33 14 0.084060 0.1857
34 13 0.084220 0.1692
35 15 0.084400 0.1542
36 15 0.084560 0.1405
37 15 0.084700 0.1280
38 15 0.084830 0.1166
39 18 0.084960 0.1063
40 18 0.085070 0.0968
41 18 0.085180 0.0882
42 18 0.085260 0.0804
43 18 0.085340 0.0732
44 18 0.085400 0.0667
45 18 0.085460 0.0608
46 18 0.085510 0.0554
47 18 0.085550 0.0505
48 18 0.085580 0.0460
49 18 0.085610 0.0419
50 18 0.085630 0.0382
51 18 0.085650 0.0348
52 18 0.085670 0.0317
53 18 0.085680 0.0289
54 18 0.085690 0.0263
55 18 0.085710 0.0240
56 18 0.085710 0.0219
57 18 0.085720 0.0199
58 18 0.085730 0.0181
59 18 0.085730 0.0165
60 18 0.085740 0.0151
61 18 0.085740 0.0137
62 18 0.085740 0.0125
63 18 0.085740 0.0114
64 18 0.085750 0.0104
65 18 0.085750 0.0095
66 18 0.085750 0.0086
67 18 0.085750 0.0079
68 18 0.085750 0.0072
69 18 0.085750 0.0065
70 18 0.085750 0.0059
